ORDER_ID,PICKER_ID,NUM_ITEMS
62403527,71305,29.0
10763702,60497,24.0
56865792,63661,4.0
27449816,69280,8.0
22878297,96641,7.0
38873713,96641,21.0
36918779,96641,3.0
49056449,96641,7.0
87374455,63661,8.0
99102224,76557,2.0
61076225,96641,9.0
14380012,69280,12.0
25793058,69280,6.0
31338444,45565,
71725721,69280,16.0
71725721,69280,16.0
77993678,76557,11.0
77993678,76557,11.0
17239708,60497,2.0
31558529,63661,3.0
60826454,76557,1.0
30577864,60497,7.0
59938298,45565,3.0
33326480,96641,3.0
71663811,54860,10.0
14470206,76557,8.0
10924711,54860,4.0
96824966,76557,11.0
42186594,63661,6.0
92390854,63661,1.0
99341901,63661,1.0
86281498,96641,3.0
69525730,63661,5.0
12703115,96641,5.0
67987716,60497,5.0
90364129,96641,1.0
13053200,68367,4.0
40800317,68367,5.0
52766116,74695,7.0
83566340,68367,7.0
10450705,31810,15.0
57220228,74695,8.0
45835438,74695,7.0
85170893,68367,4.0
45219174,68367,26.0
50267620,45826,12.0
85317435,45826,1.0
75158242,69729,1.0
33187526,45826,4.0
13226138,68367,8.0
73602672,74695,5.0
44874708,31810,4.0
24264883,74695,1.0
94400262,68367,1.0
94400262,68367,1.0
61867996,68367,20.0
27354864,74695,28.0
60526830,31810,4.0
37236133,68367,1.0
59503220,31810,13.0
60031820,68367,23.0
77307312,45826,4.0
79068969,12237,2.0
88855597,74695,
71380510,12237,5.0
11299579,74695,21.0
29291106,12237,24.0
45241157,31810,6.0
65685073,45826,1.0
42536403,45826,12.0
97631821,31810,4.0
51143158,31810,11.0
86650053,31810,6.0
93302797,74695,2.0
77900955,31810,7.0
26403810,68367,25.0
26547162,87073,10.0
23652730,87073,11.0
15561651,87073,27.0
15561651,87073,27.0
38496107,31810,5.0
71202491,74695,8.0
66906232,31810,8.0
48627949,12237,6.0
60374161,31810,12.0
51932208,74695,11.0
46241953,31810,1.0
46241953,31810,1.0
46241953,31810,1.0
46241953,31810,1.0
65251128,31810,24.0
65251128,31810,24.0
66114984,12237,19.0
89283533,87073,4.0
27305010,87073,8.0
27305010,87073,8.0
44714189,74695,16.0
65209276,68367,5.0
65209276,68367,5.0
66043693,68367,1.0
25746405,38876,21.0
90509247,45826,1.0
65015070,45826,4.0
30198582,45826,40.0
30198582,45826,40.0
27448809,68367,24.0
27448809,68367,24.0
98580789,12237,5.0
77991242,12237,11.0
93479917,12237,7.0
21985531,74695,10.0
30898556,74695,11.0
52616106,31810,15.0
62119253,68367,2.0
19823466,71305,20.0
61180095,96641,19.0
81919521,71305,3.0
81919521,71305,3.0
16187955,97698,3.0
58787015,71305,3.0
83899288,45565,4.0
98887074,45565,15.0
52441758,96641,31.0
53779970,71305,5.0
82751355,71305,6.0
41876883,96641,2.0
59984388,97698,5.0
16075012,45565,10.0
31479448,97698,10.0
21844243,71305,8.0
11292270,71305,4.0
29981608,96641,36.0
78780815,97698,7.0
78780815,97698,7.0
51260919,45565,5.0
32763037,96641,8.0
24224834,96641,8.0
98364894,96641,9.0
75500599,45565,5.0
52332186,68367,3.0
46681919,68367,2.0
54090991,74695,10.0
56712996,74695,1.0
97946290,74695,14.0
70664940,97698,2.0
21592518,97698,7.0
59258121,74695,8.0
85049701,68367,6.0
77123351,97698,6.0
77123351,97698,6.0
67946817,74695,3.0
67946817,74695,3.0
14523088,96641,15.0
45774966,96641,5.0
40763247,71305,5.0
87972905,71305,5.0
49574857,23574,1.0
19468172,71305,13.0
24589412,96641,9.0
62269970,96641,4.0
19801857,71305,7.0
71954188,26722,1.0
41552461,45565,5.0
15338164,45565,4.0
10882522,97698,10.0
76828950,96641,1.0
63114810,71305,28.0
43885279,97698,6.0
98073226,97698,73.0
98073226,97698,73.0
98073226,97698,73.0
22931119,74695,18.0
88345266,96641,5.0
17184717,45565,6.0
50156530,45565,8.0
50186060,68367,3.0
50186060,68367,3.0
86017881,68367,5.0
34396038,74695,8.0
81173244,71305,3.0
65185690,71305,2.0
19152771,71305,3.0
29793549,71305,7.0
65482495,74695,4.0
13853868,74695,16.0
95462091,45565,3.0
21386215,45565,4.0
53621062,28914,4.0
53621062,28914,4.0
67309482,28914,7.0
48734420,28914,2.0
89642131,28914,7.0
89642131,28914,7.0
30348634,28914,9.0
30348634,28914,9.0
48301845,68367,5.0
65835471,96641,5.0
69227259,71305,4.0
59369121,71305,12.0
82757151,28914,13.0
54927911,28914,6.0
23869474,74695,7.0
33814433,28914,9.0
23155975,74695,1.0
74228633,74695,3.0
18596208,74695,2.0
88610059,74695,4.0
89821607,54860,11.0
21688292,87073,18.0
76851699,54860,2.0
46535797,54860,5.0
15453167,69280,23.0
88630745,74695,9.0
39271738,45565,5.0
49373523,12237,5.0
34336824,74695,4.0
78791644,54860,3.0
45753817,68367,1.0
91409617,68367,7.0
91409617,68367,7.0
36965940,12237,6.0
76796732,87073,4.0
60079480,69280,24.0
38603207,31810,20.0
16215392,54860,2.0
19896830,45565,11.0
34487457,74695,7.0
82453679,54860,30.0
82453679,54860,30.0
82453679,54860,30.0
82453679,54860,30.0
93146725,12237,15.0
22718838,74695,12.0
50794808,68367,31.0
62897056,87073,12.0
62897056,87073,12.0
62897056,87073,12.0
38967334,74695,12.0
65292537,45565,5.0
73727583,87073,7.0
96370988,69280,11.0
71547909,54860,3.0
31321442,12237,6.0
86392649,74695,2.0
20531344,87073,15.0
67777288,12237,11.0
13419056,31810,13.0
90743358,74695,5.0
47274096,74695,1.0
88226422,68367,3.0
68070339,87073,13.0
68070339,87073,13.0
93515551,69280,32.0
52361700,12237,7.0
34094284,74695,14.0
60318716,31810,6.0
28540555,87073,2.0
17427784,12237,3.0
74590901,87073,10.0
74590901,87073,10.0
80336766,45565,1.0
50780614,45565,5.0
32538217,74695,19.0
27551355,87073,10.0
27551355,87073,10.0
27551355,87073,10.0
27551355,87073,10.0
49014963,69280,5.0
46705423,31810,13.0
46705423,31810,13.0
97796819,45565,1.0
74677499,12237,6.0
60312839,69280,8.0
91472081,74695,7.0
89316833,63661,1.0
46039752,60497,3.0
22526194,20474,21.0
73476704,97698,10.0
88706099,60497,6.0
35127348,97698,16.0
23662431,97698,5.0
67601883,97698,8.0
46856682,63661,4.0
79687217,63661,5.0
49641073,20474,7.0
46662969,63661,3.0
85945068,96641,5.0
51635697,96641,2.0
28618361,96641,20.0
32992925,63661,4.0
62846439,63661,8.0
98211611,63661,11.0
50917257,97698,9.0
22360520,20474,5.0
54033584,20474,17.0
57725207,97698,2.0
80382599,97698,6.0
43179110,54860,19.0
90661060,69280,24.0
70324333,31810,2.0
80489260,31810,6.0
78350091,63661,6.0
63534159,63661,3.0
71083434,96641,16.0
71083434,96641,16.0
66573610,63661,5.0
97165421,20474,10.0
13622036,97698,1.0
24611106,97698,21.0
46414886,63661,5.0
46414886,63661,5.0
24565257,69280,11.0
56947362,20474,3.0
67825866,54860,6.0
61518475,20474,4.0
61518475,20474,4.0
46966519,96641,29.0
37970366,97698,1.0
48903224,97698,24.0
98305111,60497,3.0
97133777,63661,10.0
19675814,60497,6.0
14843467,54860,19.0
49270393,69280,8.0
27220280,20474,6.0
35317251,96641,3.0
84625210,96641,2.0
51160808,20474,19.0
89506936,60497,1.0
59943587,60497,6.0
33193760,63661,6.0
69909034,60497,6.0
80743301,54860,8.0
72741139,97698,6.0
52098022,69280,4.0
52098022,69280,4.0
33994861,97698,7.0
16734349,31810,8.0
71337823,69280,9.0
15235465,63661,1.0
98809674,60497,2.0
14183894,97698,1.0
79353381,20474,1.0
43201934,97698,2.0
55997785,20474,11.0
87359416,54860,9.0
74372911,60497,3.0
73438997,97698,1.0
96227273,97698,23.0
80661253,31810,10.0
96581770,96641,11.0
57669600,60497,1.0
26639263,63661,7.0
34150803,69280,8.0
73804688,60497,9.0
46974938,54860,3.0
57472408,20474,4.0
57472408,20474,4.0
60290628,54860,2.0
62814738,97698,2.0
90853154,31810,3.0
78928142,96641,1.0
96162432,20474,23.0
43677809,97698,2.0
60322060,68367,1.0
28949121,68367,6.0
71518589,97698,7.0
52290560,69280,2.0
42273465,68367,20.0
12259336,69280,23.0
12259336,69280,23.0
12259336,69280,23.0
12259336,69280,23.0
12259336,69280,23.0
12259336,69280,23.0
77435112,20474,7.0
63149959,20474,12.0
16214749,69280,13.0
70278547,63661,3.0
24672663,20474,12.0
83773575,63661,4.0
72163218,12237,6.0
98200383,96641,2.0
18368164,12237,10.0
93783635,12237,8.0
78676039,96641,21.0
52558464,97698,18.0
83282860,68367,18.0
64522787,31810,8.0
27033588,31810,10.0
85679451,12237,2.0
83504947,31810,4.0
44576880,12237,6.0
59205083,12237,11.0
28730022,63661,4.0
54245941,63661,7.0
85632928,20474,22.0
62228224,97698,13.0
62063443,69280,5.0
58073584,69280,32.0
95213152,63661,27.0
82540294,31810,12.0
14911372,31810,3.0
44294936,68367,8.0
65482129,31810,33.0
93109908,96641,21.0
76391990,12237,5.0
52569779,39135,9.0
74414831,97698,3.0
89711622,97698,2.0
33091418,97698,2.0
34113285,97698,10.0
91474252,12237,3.0
87703422,12237,11.0
47792185,63661,5.0
68458721,97698,1.0
10239943,68367,4.0
63335295,68367,11.0
63335295,68367,11.0
24685707,20474,23.0
44916898,68367,1.0
88510071,68367,31.0
70067244,12237,2.0
92665367,12237,10.0
46708924,97698,19.0
30472465,69280,16.0
65972602,31810,7.0
20050215,31810,23.0
29253636,20474,21.0
98915361,97698,7.0
67704630,97698,8.0
72983132,97698,5.0
47344604,12237,2.0
94144364,12237,13.0
94144364,12237,13.0
21044003,12237,3.0
96700869,12237,5.0
53804000,68367,14.0
71306699,96641,14.0
47162178,12237,26.0
47162178,12237,26.0
86583206,31810,7.0
82575014,97698,6.0
60774109,31810,3.0
95600152,31810,8.0
84909587,97698,13.0
84909587,97698,13.0
89388972,96641,10.0
38488546,96641,2.0
38488546,96641,2.0
55833190,20474,11.0
55833190,20474,11.0
25459307,20474,2.0
33384745,97698,1.0
72204261,97698,29.0
72204261,97698,29.0
66530523,20474,11.0
17338681,20474,1.0
60882592,68367,24.0
33031028,31810,3.0
33031028,31810,3.0
14621107,31810,11.0
36358912,31810,35.0
99057467,63661,7.0
86219555,63661,6.0
65733587,83385,1.0
27728221,20474,14.0
30052680,68367,9.0
30052680,68367,9.0
48757032,63661,12.0
14784335,54860,19.0
14784335,54860,19.0
41987041,54860,7.0
17767941,20474,12.0
90812769,20474,22.0
90812769,20474,22.0
32802471,69280,3.0
50118624,63661,19.0
41847555,96641,22.0
10553000,12237,14.0
92907980,69280,13.0
92907980,69280,13.0
31583447,12237,7.0
51940633,69280,2.0
98354595,69280,5.0
60454383,31810,27.0
99614521,20474,12.0
33380197,96641,5.0
16804670,63661,18.0
71871570,63661,38.0
84132547,96641,12.0
13415112,12237,3.0
52118619,12237,2.0
68912208,97698,2.0
75686351,97698,9.0
58325346,97698,3.0
68729125,97698,6.0
68729125,97698,6.0
45466342,97698,3.0
72032825,97698,5.0
20485188,74695,2.0
20485188,74695,2.0
62399640,96641,21.0
62399640,96641,21.0
62399640,96641,21.0
99098130,87073,1.0
99098130,87073,1.0
65290881,60497,14.0
65290881,60497,14.0
73232668,87073,24.0
73232668,87073,24.0
15779293,74695,14.0
58533409,12237,21.0
58029252,20474,13.0
46346003,45826,14.0
84190742,20474,1.0
32303403,20474,21.0
54582641,31810,4.0
78559225,68367,
28047154,31810,3.0
87315176,31810,19.0
77967721,45826,21.0
24906687,60497,19.0
24906687,60497,19.0
37531990,74695,1.0
81810695,74695,9.0
81810695,74695,9.0
81810695,74695,9.0
81810695,74695,9.0
49949035,60497,9.0
67653979,87073,8.0
25197720,45826,12.0
14993548,74695,1.0
30138567,74695,9.0
88368516,87073,2.0
88368516,87073,2.0
49939876,45826,11.0
44977509,74695,11.0
71497178,60497,2.0
12526372,60497,15.0
44072931,45826,3.0
65114559,60497,1.0
94746352,60497,11.0
58598163,45826,23.0
92045478,87073,11.0
12819981,60497,10.0
68875539,87073,11.0
68875539,87073,11.0
64948922,60497,1.0
70745597,69280,1.0
40741252,97698,10.0
76307612,45826,16.0
50752366,60497,11.0
26107912,74695,7.0
26107912,74695,7.0
38115861,60497,10.0
81095312,45826,8.0
73846205,97698,9.0
71460684,74695,21.0
71460684,74695,21.0
54715579,60497,3.0
51208480,45826,5.0
68630449,60497,6.0
83847658,45826,9.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
26465200,87073,23.0
52721497,45826,12.0
28637739,69280,10.0
11949192,74695,2.0
81764827,74695,4.0
58807643,97698,7.0
72170342,74695,4.0
34209405,45826,29.0
92576520,97698,1.0
47650545,97698,26.0
53276544,69280,16.0
71289948,97698,3.0
48524057,97698,10.0
43102792,74695,4.0
58907681,74695,4.0
59371649,60497,9.0
59351013,74695,1.0
51409147,74695,6.0
17370117,60497,6.0
55978244,87073,4.0
40267864,71305,6.0
81341954,71305,32.0
92430875,69280,2.0
18545208,69280,2.0
33706553,87073,5.0
87296381,69280,7.0
67157959,87073,2.0
73573148,87073,12.0
95608719,69280,20.0
17924092,87073,17.0
28277796,87073,16.0
61705810,74695,17.0
10021867,74695,6.0
82251587,45826,2.0
26157835,71305,2.0
36808689,45826,24.0
36808689,45826,24.0
23387256,71305,5.0
23387256,71305,5.0
89936523,97698,3.0
73251082,97698,8.0
79170586,60497,15.0
58425634,69280,7.0
40457137,71305,12.0
81972101,74695,10.0
54007547,69280,1.0
36587265,69280,19.0
62466174,87073,2.0
82328035,74695,13.0
50277197,60497,5.0
71422379,60497,8.0
60471719,60497,7.0
45078185,60497,12.0
32508715,60497,2.0
69486945,97698,13.0
67833982,45826,7.0
16533025,69280,7.0
60959386,45826,8.0
17370890,71305,2.0
95599571,71305,2.0
82024199,71305,8.0
82024199,71305,8.0
95802746,71305,21.0
14216820,74695,15.0
14216820,74695,15.0
49166069,97698,8.0
22824002,60497,9.0
53028384,97698,3.0
45756443,45826,19.0
25923681,97698,3.0
26777283,97698,17.0
57616139,60497,10.0
84241709,69280,11.0
27453573,69280,2.0
30135118,69280,3.0
41539493,87073,7.0
34624345,68367,3.0
56505031,68367,15.0
96033590,54860,24.0
40569334,87073,8.0
40569334,87073,8.0
40569334,87073,8.0
13597851,74695,3.0
27669120,74695,1.0
48649284,68367,1.0
22531758,68367,4.0
14525340,68367,9.0
42726447,54860,17.0
63486446,31810,19.0
32912041,87073,7.0
91668267,69280,6.0
49937417,74695,19.0
46806512,69280,11.0
45491083,12237,11.0
52391366,54860,14.0
70642501,12237,3.0
27020703,31810,15.0
43012599,12237,16.0
84059485,74695,4.0
58158616,45621,3.0
71657147,74695,24.0
21423490,87073,5.0
28227172,87073,4.0
12169419,87073,92.0
66146713,69280,5.0
98957809,68367,5.0
26038987,12237,16.0
20562800,68367,26.0
14821213,12237,12.0
14821213,12237,12.0
82907662,54860,28.0
10859996,74695,16.0
40046592,74695,12.0
94513672,54860,6.0
94513672,54860,6.0
65274789,69280,4.0
41160173,69280,2.0
66913808,69280,19.0
76947949,12237,13.0
23564675,54860,9.0
84248323,68367,17.0
78475459,12237,22.0
78475459,12237,22.0
23929536,54860,24.0
74014136,74695,6.0
74014136,74695,6.0
42349899,31810,4.0
99875683,74695,2.0
88104421,69280,8.0
84664947,68367,21.0
39821715,74695,6.0
51161567,87073,27.0
97414124,31810,4.0
54642813,74695,6.0
69422065,54860,35.0
12895218,58906,9.0
44823657,69280,3.0
10851993,31810,2.0
74767597,74695,10.0
81536563,69280,14.0
54447601,74695,7.0
44851444,74695,7.0
72205138,68367,24.0
72205138,68367,24.0
85844823,74695,3.0
81907865,87073,10.0
58098421,87073,28.0
96302149,12237,7.0
96302149,12237,7.0
79672645,74695,5.0
41164474,54860,11.0
41164474,54860,11.0
15261543,12237,3.0
82906089,12237,3.0
55928370,69280,4.0
47090780,69280,2.0
14669182,69280,25.0
24782903,31810,7.0
24782903,31810,7.0
81740808,31810,15.0
18742611,31810,9.0
45979867,87073,34.0
37494930,74695,8.0
37494930,74695,8.0
96225121,31810,11.0
13993078,68367,4.0
31751160,68367,17.0
61054672,68367,2.0
34091595,68367,6.0
41636136,31810,31.0
57248257,74695,5.0
87445097,12237,2.0
36330961,12237,3.0
68115975,12237,4.0
81636188,12237,24.0
81636188,12237,24.0
34970022,74695,16.0
80940540,68367,18.0
35266015,69729,1.0
35266015,69729,1.0
97117734,87073,10.0
99990288,69280,17.0
84569915,45826,12.0
77817284,96641,5.0
78877003,97698,11.0
78364990,96641,41.0
99889385,97698,9.0
37060506,20474,1.0
21968837,71305,2.0
65452140,12237,21.0
65452140,12237,21.0
65452140,12237,21.0
50491429,31810,12.0
52065924,12237,23.0
25540939,20474,33.0
91883970,96641,15.0
71379642,60497,9.0
21457288,60497,8.0
36086668,14826,24.0
82190363,60497,2.0
43310777,60497,11.0
70548066,97698,15.0
28369272,60497,6.0
28369272,60497,6.0
39595685,60497,13.0
99251852,20474,5.0
43328151,96641,46.0
43328151,96641,46.0
43328151,96641,46.0
43328151,96641,46.0
45596862,45826,1.0
19973022,60497,9.0
86070213,45826,20.0
63166739,60497,31.0
76838727,45826,3.0
76838727,45826,3.0
98494282,96641,28.0
22756543,63661,4.0
28629219,71305,3.0
28377081,20474,4.0
61671810,20474,3.0
73355499,20474,7.0
71160904,20474,31.0
13381006,63661,18.0
29869663,63661,4.0
27858090,71305,7.0
27858090,71305,7.0
73261320,97698,6.0
24342649,63661,10.0
67520587,54860,8.0
85220342,87073,14.0
85220342,87073,14.0
95606290,69280,27.0
76844600,60497,16.0
76844600,60497,16.0
22715810,68367,15.0
22715810,68367,15.0
22715810,68367,15.0
22715810,68367,15.0
96821334,60497,5.0
69741757,74695,16.0
58699754,54860,1.0
92970576,71305,27.0
80506484,54860,12.0
38956341,60497,11.0
55867746,69280,20.0
30516339,96641,9.0
26988883,96641,12.0
26988883,96641,12.0
24165223,63661,24.0
24165223,63661,24.0
24165223,63661,24.0
86908035,54860,11.0
70112103,45826,13.0
26750235,96641,16.0
26750235,96641,16.0
86809979,97698,20.0
48340297,87073,5.0
18296634,69280,15.0
18296634,69280,15.0
15948285,60497,27.0
17656365,71305,5.0
17656365,71305,5.0
75087300,54860,37.0
72163577,87073,6.0
34947220,71305,8.0
34947220,71305,8.0
96109944,71305,29.0
73466787,96641,15.0
70774467,63661,13.0
79627129,97698,3.0
34354515,20474,14.0
82238961,20474,17.0
17126982,63661,18.0
44786470,69280,11.0
45068139,45826,8.0
70284599,45826,6.0
23097194,88462,12.0
23097194,88462,12.0
56432905,45826,9.0
82097711,45826,20.0
69702145,96641,3.0
66456499,88462,12.0
92822397,88462,7.0
67729598,74695,3.0
64335248,74695,6.0
72012797,88462,5.0
72697899,74695,23.0
87062286,96641,1.0
58164587,88462,12.0
78717896,97698,11.0
19232304,96641,14.0
68264480,63661,12.0
51090633,87264,16.0
39280341,68367,64.0
92252207,54860,15.0
14783478,69280,11.0
34467088,54860,13.0
48068537,54860,9.0
27869551,97698,17.0
47691663,60497,4.0
58554324,20474,1.0
58554324,20474,1.0
40287059,20474,18.0
83340624,96641,4.0
45353812,63661,9.0
60491180,87073,1.0
95808135,69280,4.0
58290709,63661,8.0
27713795,43944,6.0
41999906,97698,10.0
55357247,63661,11.0
49304582,88462,5.0
88749662,88462,10.0
74220552,74695,9.0
86268702,60497,3.0
86268702,60497,3.0
78507271,69280,6.0
36516400,71305,13.0
94710517,96641,30.0
43581388,60497,9.0
22262668,60497,9.0
75809670,20474,5.0
36305259,54860,6.0
89869501,74695,5.0
39534916,71305,9.0
89904378,20474,18.0
99748658,69280,4.0
90308915,87073,11.0
72618143,87073,3.0
97301107,87073,4.0
97301107,87073,4.0
16736948,97698,9.0
78127348,45826,16.0
17499102,45826,1.0
70109400,28914,5.0
94631896,28914,3.0
27594608,71305,11.0
51005008,96641,4.0
19101164,96641,10.0
24780854,63661,6.0
82685068,87073,32.0
82685068,87073,32.0
70881800,53625,7.0
74674394,53625,17.0
74674394,53625,17.0
74674394,53625,17.0
16337436,87073,4.0
80308198,87073,5.0
99537184,69280,13.0
99537184,69280,13.0
99537184,69280,13.0
50772784,31810,15.0
50772784,31810,15.0
41177338,38876,6.0
38182343,38876,8.0
30147235,38876,6.0
95204102,45826,33.0
75204314,38876,8.0
99521494,38876,5.0
28650129,38876,4.0
45160613,54860,3.0
16728922,38876,21.0
51417691,31810,32.0
64780352,69280,4.0
49719500,69280,8.0
53076645,69280,4.0
50789855,69280,11.0
72903586,69280,3.0
48002512,69280,16.0
48002512,69280,16.0
48002512,69280,16.0
45923609,45826,9.0
86376938,31810,2.0
82070255,69280,19.0
93494367,31810,9.0
72188591,54860,2.0
61461573,87073,12.0
15604736,87073,36.0
61377934,69280,29.0
39061306,45826,9.0
22136182,45826,1.0
79351144,53625,11.0
70883985,53625,3.0
31743539,45826,5.0
51939612,31810,28.0
38468852,45826,2.0
42132872,45826,4.0
83753086,38876,10.0
67748102,45826,3.0
64417776,45826,9.0
99071155,45826,7.0
97557953,31810,6.0
80416746,54860,10.0
69800348,54860,16.0
69800348,54860,16.0
87650465,45826,4.0
70870195,54860,13.0
70870195,54860,13.0
28711800,69280,3.0
58603799,38876,3.0
29522266,53625,11.0
98174159,54860,25.0
68072963,45826,14.0
54403782,31810,8.0
31215404,31810,4.0
37467351,87073,8.0
52979475,31810,2.0
97536251,31810,2.0
97536251,31810,2.0
28410596,53625,9.0
18216147,53625,4.0
72598826,45826,24.0
72598826,45826,24.0
72598826,45826,24.0
23785714,53625,7.0
43822131,31810,
80154553,31810,13.0
59157898,69280,15.0
48293752,87073,7.0
43147843,53625,2.0
40719310,87073,17.0
76824621,31810,2.0
89243728,87073,6.0
26170460,97698,23.0
70770461,12237,3.0
58283487,60497,2.0
34539389,74695,1.0
46585772,71305,8.0
46585772,71305,8.0
46585772,71305,8.0
14287294,20474,8.0
97326535,63661,5.0
79669909,54860,8.0
51514830,53625,6.0
26777466,60497,4.0
26777466,60497,4.0
57411111,96641,23.0
57411111,96641,23.0
57411111,96641,23.0
48983604,12237,2.0
76729131,45826,3.0
98607217,45826,4.0
30498154,60497,11.0
27342136,12237,8.0
86551209,54860,7.0
81092921,71305,13.0
24368243,12237,1.0
26259495,20474,26.0
45394492,97698,50.0
52968772,60497,5.0
39675855,60497,21.0
80678177,96641,17.0
80678177,96641,17.0
80678177,96641,17.0
52692166,60497,4.0
49139645,71305,22.0
13519996,12237,20.0
59507105,74695,1.0
65560095,71305,22.0
37958343,74695,15.0
52556319,12237,10.0
73626817,12237,10.0
90730215,96641,22.0
90730215,96641,22.0
24747672,20474,13.0
55103023,12237,17.0
68931283,20474,11.0
64545815,74695,2.0
19487478,97698,10.0
84959189,97698,2.0
31117704,97698,5.0
35670653,63661,1.0
98529936,63661,3.0
16347186,63661,8.0
26188528,12237,28.0
26188528,12237,28.0
89361274,63661,18.0
89361274,63661,18.0
94280938,74695,15.0
43484444,38876,8.0
27594708,38876,4.0
68909306,38876,4.0
58886906,69280,10.0
82695040,69280,3.0
51219231,69280,1.0
51219231,69280,1.0
39821814,38876,7.0
85203865,12237,16.0
85203865,12237,16.0
85203865,12237,16.0
35995498,38876,5.0
65352746,71305,6.0
88329825,69280,5.0
81825691,63661,7.0
81825691,63661,7.0
28589637,96641,9.0
85262575,63661,4.0
99223492,97698,15.0
78715810,97698,13.0
86719185,63661,16.0
76158517,69280,5.0
22798745,38876,1.0
42144907,38876,3.0
79749529,97698,8.0
34513605,63661,4.0
79934398,63661,2.0
49424631,63661,5.0
13023942,97698,5.0
43806181,71305,42.0
62256335,54860,11.0
62256335,54860,11.0
89790220,59281,7.0
88003874,59281,3.0
91019962,69280,11.0
33166634,69280,17.0
17869416,69280,11.0
83196610,68367,3.0
27143411,68367,11.0
95096922,20474,23.0
53799368,54860,2.0
31484036,59281,8.0
10590567,20474,13.0
55799026,54860,12.0
84915833,45826,10.0
67939996,54860,10.0
80515579,45826,20.0
80515579,45826,20.0
80515579,45826,20.0
80515579,45826,20.0
33120509,45826,2.0
78079994,59281,7.0
78079994,59281,7.0
93601245,59281,8.0
99802704,59281,8.0
80212457,87073,8.0
36753277,87073,10.0
23138152,68367,6.0
59377640,68367,15.0
57075663,69280,4.0
48913998,87073,4.0
81373832,20474,22.0
36021004,59281,13.0
37802935,59281,3.0
12621670,31810,2.0
41162277,31810,39.0
69058310,68367,6.0
69451339,69280,11.0
13725630,68367,2.0
13725630,68367,2.0
37333091,45826,3.0
45989181,45826,1.0
60068352,54860,7.0
92989950,59281,5.0
81017678,45826,3.0
93742301,31810,5.0
93742301,31810,5.0
55997254,59281,22.0
55997254,59281,22.0
20839101,54860,9.0
62862215,20474,9.0
74230034,87073,1.0
65390863,45826,19.0
28231479,87073,3.0
28231479,87073,3.0
97891066,59281,23.0
28144277,54860,20.0
44344058,60497,6.0
53629728,71305,6.0
91646908,63661,8.0
82430256,87073,17.0
64203650,60497,15.0
10102816,76557,3.0
87053428,60497,3.0
71737438,63661,23.0
34294729,87264,1.0
72686161,45826,9.0
76171597,60497,1.0
33454456,68367,17.0
33454456,68367,17.0
33454456,68367,17.0
62413960,60497,40.0
79905730,76557,16.0
87738769,71305,9.0
69897042,63661,9.0
69897042,63661,9.0
46385291,63661,19.0
59820855,74695,12.0
44022099,74695,24.0
44022099,74695,24.0
27510691,76557,3.0
51965071,76557,12.0
39719968,74695,11.0
65405963,74695,2.0
42270280,74695,9.0
17650605,63661,18.0
81896248,74695,24.0
84493297,92774,1.0
69199481,97698,7.0
76326851,69280,21.0
35040685,71305,11.0
63117441,76557,9.0
66561245,59281,5.0
50622298,20474,1.0
15093770,63661,2.0
27894915,20474,15.0
12477534,74695,7.0
19741021,97698,5.0
97851378,60497,14.0
42389843,74695,6.0
98765321,97698,17.0
36801685,74695,3.0
73764721,20474,11.0
11298946,97698,14.0
74683381,71305,1.0
89306620,76557,5.0
98746533,63661,3.0
61512580,20474,19.0
80667556,97698,1.0
96530778,97698,1.0
91540115,97698,15.0
62861198,97698,4.0
63788582,69280,13.0
42964922,76557,12.0
37166974,97698,8.0
80774650,71305,25.0
18368461,20474,9.0
18368461,20474,9.0
20245371,20474,6.0
64323813,20474,
42423062,20474,18.0
62880758,76557,5.0
36815820,76557,5.0
96772346,97698,2.0
21557952,97698,1.0
21427185,63661,3.0
87226392,63661,3.0
74287336,60497,1.0
47503569,60497,13.0
77129810,59281,8.0
85772901,59281,8.0
31998486,76557,14.0
95974037,69280,5.0
25425953,69280,5.0
18443557,69280,4.0
56804262,69280,1.0
18328098,76557,21.0
18328098,76557,21.0
70168759,69280,14.0
70168759,69280,14.0
70168759,69280,14.0
48451915,63661,12.0
18327676,97698,8.0
51387738,20474,12.0
67204619,69280,5.0
65262164,63661,1.0
35651965,96641,13.0
71724463,63661,1.0
37907894,76557,1.0
45034736,76557,9.0
98686689,96641,7.0
56238725,19725,2.0
65503910,68367,3.0
87692318,68367,5.0
64062996,97698,1.0
65168333,97698,5.0
57246251,97698,4.0
38818848,97698,6.0
74058720,97698,4.0
74058720,97698,4.0
78579664,28914,3.0
78579664,28914,3.0
24796439,28914,3.0
96291745,28914,19.0
24376235,74695,5.0
60881900,74695,8.0
60881900,74695,8.0
57299301,71305,2.0
57299301,71305,2.0
26523751,71305,9.0
30903656,71305,2.0
30903656,71305,2.0
16259685,71305,8.0
16249460,68367,5.0
62835065,58170,9.0
91076512,31810,2.0
25285754,31810,2.0
20299543,31810,2.0
75287903,31810,3.0
65752731,31810,7.0
58291714,68367,7.0
58291714,68367,7.0
43129669,68367,14.0
